order_id,product_id,price_at_time_of_order,quantity
685,24,917.79,7
1417,61,67.08,1
877,78,956.59,4
167,33,115.47,8
422,50,749.55,4
308,27,736.29,10
1981,55,966.88,5
341,11,253.93,10
1318,72,921.93,9
656,68,529.07,1
1381,16,656.08,6
115,75,918.8,7
1035,2,96.12,6
661,26,852.82,1
636,24,588.72,10
468,30,971.04,10
56,83,907.59,3
1939,90,371.76,6
725,45,994.82,2
564,67,61.13,7
1319,5,809.05,4
4,91,129.99,5
866,24,721.96,3
105,92,996.65,6
115,36,153.34,6
943,48,401.02,2
1098,23,267.82,1
640,2,205.28,9
1016,43,443.42,3
1911,54,816.49,10
1818,47,247.66,8
206,87,231.77,2
1769,40,154.6,4
239,38,994.57,9
1768,67,144.09,10
1029,40,805.09,5
427,85,607.87,3
367,75,778.5,9
1787,53,592.61,9
738,41,451.84,4
468,80,517.51,4
405,54,585.21,9
928,52,738.82,2
1502,34,992.66,3
1670,46,131.33,4
578,38,918.67,6
994,72,865.52,4
1495,86,665.52,9
736,59,576.44,3
1477,87,618.83,10
687,85,622.04,3
229,13,246.44,7
280,99,278.5,2
111,80,940.62,5
114,3,604.1,3
1224,30,107.68,7
516,22,541.9,9
700,12,350.71,9
703,14,835.52,4
1965,87,95.56,7
545,77,108.11,5
277,3,960.85,1
16,73,797.54,6
983,36,771.62,10
894,30,908.79,2
619,93,908.83,1
367,44,477.08,10
1073,39,78.71,9
1976,73,409.34,7
368,49,860.21,6
1388,15,814.67,5
486,96,206.12,8
983,38,908.23,7
1631,18,887.52,9
1924,55,578.66,9
473,50,465.3,7
678,15,400.08,2
1553,74,938.58,10
658,29,351.08,6
1874,12,349.85,5
1722,32,517.26,7
1058,48,146.39,10
469,88,688.23,8
265,16,481.33,8
117,93,672.14,2
1292,76,250.4,8
1386,74,361.78,3
747,89,716.52,10
681,40,225.47,10
1448,83,459.28,4
913,7,909.5,6
299,88,871.43,2
572,85,808.56,3
307,52,632.45,4
532,85,574.52,7
467,87,738.03,5
409,9,696.93,2
563,22,921.18,5
1815,23,228.49,5
503,55,150.01,1
1233,11,328.15,5
821,61,900.11,7
943,58,90.66,4
1551,73,633.4,6
1627,58,237.89,3
1296,15,322.44,6
1089,35,431.4,6
1764,77,331.36,3
1967,2,379.07,2
1084,21,221.73,10
1022,57,340.52,3
1428,2,198.1,2
869,5,398.83,6
1442,75,564.99,3
1623,44,417.69,1
1142,45,612.86,7
1464,65,543.29,6
2,85,716.96,9
1298,36,471.61,8
1345,49,70.81,4
1636,34,260.97,5
1771,30,741.6,2
391,91,729.28,7
1824,4,700.44,10
209,58,969.59,8
1610,82,865.01,2
1179,61,179.31,8
556,12,317.52,4
547,73,102.39,8
231,89,820.14,1
222,39,346.8,4
50,33,564.53,2
1284,98,972.17,3
997,24,848.5,2
1307,26,468.64,9
1953,30,288.13,8
927,80,264.25,10
259,52,857.98,4
1058,91,518.24,3
353,10,155.61,2
1206,98,611.07,7
542,52,569.79,7
1389,11,371.28,5
99,49,607.49,10
1372,84,655.58,8
1263,27,331.61,2
1213,44,745.03,10
260,35,121.48,6
749,23,235.97,1
1675,9,887.65,8
586,31,215.36,9
195,61,952.56,5
1625,72,270.93,9
1969,85,645.66,3
1332,3,194.45,7
491,51,859.16,8
178,43,768.54,10
1036,63,336.98,7
1676,53,971.12,6
654,73,777.73,3
1092,45,77.41,6
1634,61,823.62,4
1309,52,505.51,3
1896,25,937.26,4
807,70,434.44,3
710,53,954.0,9
509,77,754.51,5
249,28,398.35,4
819,46,819.42,7
65,33,604.53,8
1165,12,933.47,3
685,68,605.99,3
257,96,326.92,8
1578,48,763.55,4
1307,48,895.93,2
1821,6,374.92,10
608,9,389.1,6
711,3,916.89,4
1697,96,523.69,3
1881,49,675.77,6
514,14,832.97,5
1110,4,305.84,8
1658,31,324.73,7
360,72,264.26,2
788,53,380.34,6
710,26,247.61,2
1330,44,176.67,1
1521,33,655.51,8
210,53,699.97,10
392,99,712.21,1
320,59,263.27,7
1014,4,854.17,6
1174,32,692.79,6
1091,98,367.55,4
1999,70,802.04,6
969,47,364.7,10
1502,56,805.29,3
391,77,561.6,6
462,97,374.38,2
333,76,758.42,10
597,69,299.53,3
1456,91,622.79,3
1854,59,980.28,2
113,10,305.77,8
909,71,210.38,7
1194,66,551.5,4
587,47,947.06,1
719,84,841.78,9
851,73,502.54,1
323,8,720.08,10
103,64,383.49,5
807,36,891.91,5
1047,84,808.93,1
317,70,538.63,9
1784,46,937.32,4
225,67,500.2,3
1384,35,102.28,9
993,20,379.1,7
1245,50,650.96,8
1483,9,276.39,10
499,31,441.79,3
300,72,203.06,5
1020,42,276.16,6
793,24,751.68,7
416,51,768.45,8
254,50,895.85,2
22,87,554.96,8
1844,78,872.86,9
1903,48,253.56,8
1396,77,183.19,8
306,37,971.03,4
1342,11,781.76,6
1296,56,478.79,4
912,98,363.09,1
200,34,772.26,1
1500,51,322.59,9
476,31,912.92,6
435,79,366.14,8
1842,82,210.49,9
1654,50,380.34,8
1687,35,732.68,2
1599,50,147.18,6
1514,85,949.35,7
64,40,992.47,7
1936,31,567.0,10
109,35,411.6,4
285,17,892.55,1
121,27,367.61,6
152,8,247.53,2
228,72,241.58,6
1341,59,596.03,6
1940,10,209.27,9
1703,1,388.69,8
1237,49,768.23,9
495,16,116.95,1
977,16,788.76,7
1895,93,179.34,10
1463,29,862.12,5
811,23,103.58,4
1024,9,284.58,3
1339,80,309.16,3
11,27,880.62,4
522,37,895.15,6
1881,64,228.82,6
1359,31,915.68,8
1296,5,701.84,1
898,99,697.89,1
107,11,868.13,6
747,50,464.43,3
1913,42,898.03,10
1486,8,883.61,8
894,52,115.57,7
1251,83,319.23,4
1167,7,519.11,7
354,30,958.75,8
1277,97,991.48,8
774,93,785.61,1
775,53,140.63,2
567,1,54.37,7
709,12,799.18,4
644,65,997.77,5
1173,5,291.23,5
410,54,681.59,1
2,42,299.9,1
700,50,382.21,7
465,37,182.21,9
773,53,498.96,9
344,30,52.67,1
443,97,444.93,7
1781,82,743.91,6
1724,60,172.43,6
1973,74,74.85,9
1401,41,539.09,5
1574,29,318.05,9
81,77,626.78,3
1434,72,145.72,10
474,63,458.54,7
826,68,429.28,5
1035,53,394.97,8
607,77,347.8,1
1108,83,964.36,7
629,68,167.6,7
712,90,149.7,6
354,48,530.63,1
1371,77,874.69,3
65,40,762.04,10
1241,98,483.62,7
987,73,358.81,7
356,32,461.8,3
1368,45,786.64,8
461,69,981.03,9
458,56,696.51,3
1208,82,947.71,6
1054,81,146.02,3
776,89,360.77,3
1842,90,73.84,6
1790,23,835.08,5
927,90,617.78,1
1479,40,833.96,8
1919,1,957.92,3
1762,20,166.03,2
1216,70,637.03,6
1828,41,631.97,6
1975,97,490.88,7
1122,15,382.12,6
571,51,561.59,3
644,27,154.2,1
222,46,928.94,9
37,82,987.62,2
1370,10,168.93,5
1459,37,578.79,7
1332,21,335.41,9
1794,16,922.88,4
545,25,511.16,4
618,10,992.93,4
1563,94,112.83,10
601,65,808.26,4
1816,48,799.59,6
1901,73,53.64,6
157,63,212.24,8
373,27,104.67,10
1375,46,908.57,1
3,56,679.73,6
553,44,78.03,3
368,69,207.62,2
1351,88,100.3,1
488,55,605.8,5
1329,76,795.81,1
1319,24,239.43,6
105,84,805.83,9
292,67,800.4,3
823,69,769.13,6
1107,91,859.25,1
1323,11,207.41,8
1084,14,803.51,5
1783,83,956.81,4
834,9,79.44,6
465,31,806.66,6
1488,82,603.22,10
697,31,793.95,6
634,76,683.25,6
1130,35,642.25,6
615,70,933.55,8
1804,29,980.46,4
1034,83,506.06,10
530,78,805.43,10
468,5,833.69,2
1775,47,257.4,4
1952,2,637.93,7
728,34,414.02,10
913,37,603.63,4
1050,27,877.92,10
757,44,596.67,5
1696,1,109.6,3
23,43,238.52,4
537,5,685.73,4
742,30,708.77,7
105,69,604.41,10
156,95,423.05,8
91,84,217.75,10
846,94,301.88,3
1568,56,885.59,1
1349,16,903.52,3
1738,90,474.41,9
1681,20,777.21,10
842,43,364.73,10
1742,38,271.38,3
1073,44,176.57,9
1863,11,808.46,7
1846,7,385.89,5
1992,43,148.36,9
1119,51,746.95,7
1850,49,319.76,8
488,76,893.63,9
548,85,339.53,2
765,48,332.08,6
560,86,96.33,7
1211,47,193.99,1
1250,87,605.97,2
1698,42,842.77,7
1169,70,165.11,6
499,40,414.76,1
1838,55,285.01,1
257,9,551.86,5
597,28,504.61,6
197,32,785.28,1
1530,83,769.95,8
781,27,603.12,1
746,54,838.42,5
1405,41,172.17,3
468,9,732.7,4
605,72,762.4,3
521,13,291.56,9
179,63,391.76,3
1712,67,863.69,2
1903,31,261.58,9
663,2,600.33,10
84,78,472.12,8
1608,64,374.06,6
261,66,606.28,7
541,32,975.05,7
793,28,814.53,7
277,96,488.44,3
318,26,812.79,1
225,24,665.71,1
1280,16,657.06,7
91,44,85.49,7
1166,27,570.33,7
1397,85,630.24,6
555,21,54.27,6
1248,38,841.87,10
1733,41,947.2,9
1256,46,598.46,3
1944,45,87.66,3
821,80,797.63,5
1492,41,519.3,10
335,64,716.45,2
467,12,971.67,4
690,68,429.04,4
680,90,412.09,10
1666,28,137.5,2
1734,4,966.75,2
447,72,816.48,6
299,11,378.01,8
1672,27,664.78,7
98,63,514.06,2
301,80,460.12,7
1034,60,554.61,3
298,81,455.93,5
334,39,640.82,6
913,18,601.72,4
1932,78,709.49,8
1635,43,503.3,5
11,3,959.65,9
1292,71,198.26,8
1900,2,190.37,5
523,12,395.28,3
880,25,242.71,9
1641,4,920.9,2
255,65,206.63,7
1993,78,192.15,7
399,94,194.4,1
748,74,339.64,8
1956,32,120.85,8
1879,57,584.19,9
1464,16,988.74,4
485,83,785.63,5
1076,30,777.18,10
391,61,555.11,3
863,96,901.9,3
1597,8,999.38,7
1185,68,238.53,7
399,28,330.04,3
1313,84,269.82,1
1149,36,190.61,4
1422,97,938.9,6
307,30,718.96,2
88,93,850.2,1
102,26,483.19,2
840,4,614.53,6
1732,60,87.17,9
1553,93,538.25,8
634,5,65.66,7
915,21,367.56,3
1275,85,275.86,1
436,62,321.8,9
492,32,974.68,4
1104,14,87.31,3
672,17,389.38,5
953,56,887.84,4
118,78,565.39,6
1269,58,646.16,3
1506,87,594.62,8
1143,71,215.78,9
1946,98,795.4,1
1934,83,460.15,1
1843,7,937.74,1
945,31,548.2,7
1714,75,322.15,6
440,48,139.16,6
333,38,702.15,5
484,4,268.53,10
1145,34,199.58,4
785,66,554.67,1
892,87,348.46,3
1467,21,501.65,7
1516,7,566.35,10
490,48,371.48,3
773,18,107.68,1
330,74,946.76,6
195,65,640.63,4
73,59,735.0,8
230,32,179.18,5
1622,12,245.94,8
235,85,868.03,6
1733,61,994.56,1
464,82,918.66,4
358,67,264.69,4
1628,19,844.43,2
1365,89,957.53,1
861,6,69.76,6
1712,22,330.37,9
434,28,716.46,10
1799,94,861.9,5
1152,75,473.43,5
110,4,500.55,10
322,6,956.49,6
1621,61,909.94,9
1217,32,162.83,6
1247,34,477.11,5
1747,4,699.26,10
1041,84,799.58,9
1516,15,342.38,4
882,62,201.91,10
1059,10,440.44,2
944,62,961.93,5
1685,96,259.88,3
834,3,532.72,6
1027,87,764.94,7
556,71,779.45,2
958,95,592.2,8
129,6,951.5,5
294,5,70.26,3
545,92,478.91,5
456,79,380.29,10
240,91,747.75,4
838,60,159.73,10
1376,85,273.18,2
908,54,945.72,5
725,67,646.63,8
649,10,293.75,10
1337,72,57.14,9
1272,84,595.78,1
1613,59,335.6,9
1537,91,140.27,6
1978,87,408.57,6
1689,30,439.46,1
639,4,816.82,2
1441,12,90.07,2
1324,61,437.53,10
475,44,674.76,2
1838,48,997.48,2
1673,86,564.22,1
1208,51,166.39,2
540,34,899.46,6
545,26,157.18,2
1787,3,988.66,6
301,17,904.04,8
678,31,735.01,6
586,35,547.51,5
431,27,701.79,10
697,82,307.76,1
1379,63,851.77,2
982,73,501.35,7
1787,86,837.22,8
1247,68,209.75,6
1726,83,137.2,5
1305,64,149.98,10
1376,53,135.53,8
1417,95,877.1,3
978,25,657.34,6
712,68,646.47,4
1222,10,890.53,1
1638,44,731.68,8
1977,69,398.83,8
1920,10,795.15,4
1942,76,483.68,3
1495,87,551.33,9
1203,22,331.42,6
1435,93,581.68,7
1253,11,853.93,1
1704,83,289.27,6
425,46,797.82,10
131,93,254.6,6
1692,75,607.09,8
538,8,460.58,4
587,89,458.79,2
1285,79,235.93,9
963,97,818.7,7
1302,60,135.0,9
1408,87,474.18,7
610,64,909.33,6
558,3,233.07,1
1742,89,337.62,2
832,61,676.53,8
1708,34,673.3,4
1385,79,337.42,7
1133,74,68.01,2
1654,91,408.64,9
831,15,789.29,6
1747,89,176.62,7
1073,42,147.7,7
1288,59,806.09,8
23,2,115.18,3
1767,88,273.2,10
1824,66,748.59,8
1270,22,228.54,1
1070,77,899.27,10
570,93,61.22,8
860,24,798.79,8
737,53,841.59,5
1558,63,235.37,10
265,6,643.05,2
1984,60,278.12,3
1656,19,759.07,1
382,57,110.3,4
326,64,957.49,3
1206,40,434.74,4
1889,82,467.46,4
387,3,81.94,8
1298,20,128.21,9
1466,48,571.62,8
244,81,243.71,5
326,1,954.28,2
331,75,450.67,10
1507,29,952.01,6
1985,37,422.52,8
48,28,342.3,9
1836,92,383.85,3
1042,42,302.27,9
757,10,332.01,1
1448,83,947.73,5
1240,46,707.63,7
1849,3,321.01,8
932,38,694.43,4
1674,68,463.17,8
1785,59,381.36,5
762,46,234.64,3
569,37,803.38,8
1566,80,752.22,4
1628,24,915.28,3
1738,12,702.52,4
498,96,358.2,2
1899,16,491.38,5
1623,50,523.36,7
1673,44,323.16,1
755,21,452.91,7
1050,52,167.04,8
289,16,863.07,9
401,20,104.99,3
376,60,487.1,9
478,86,156.49,9
670,82,719.65,7
1240,15,87.73,6
1372,79,897.11,1
666,27,863.13,6
359,97,181.28,6
1110,93,328.23,7
1357,48,273.82,5
150,56,314.77,6
324,57,909.22,3
1990,37,708.71,2
689,91,56.07,7
1389,2,560.64,4
1515,86,571.18,2
1754,60,933.15,2
1805,41,604.23,4
914,83,728.51,8
596,63,366.73,6
1362,75,439.96,10
1660,53,430.85,6
459,68,784.26,2
848,83,162.39,10
748,91,693.81,8
12,40,378.77,1
1503,24,284.4,8
1310,11,959.38,2
1380,8,856.69,10
589,99,381.17,9
1290,62,562.27,1
1378,59,752.44,9
1112,67,494.18,5
398,19,510.49,8
379,39,426.14,1
1076,72,742.98,2
1331,16,221.12,9
1204,56,923.78,1
709,13,336.48,3
1816,4,472.3,7
662,56,679.84,9
1989,19,614.29,2
392,98,789.93,10
1873,24,212.4,2
1777,21,98.42,7
150,52,479.29,5
1534,61,946.2,8
1259,32,682.4,8
1970,36,94.01,10
1732,31,822.53,8
701,86,987.84,7
1269,3,558.09,10
1392,20,589.02,6
1826,39,189.06,6
1331,14,678.29,1
1116,49,138.99,5
1259,82,646.3,8
74,21,391.93,5
1715,90,958.75,5
5,98,445.4,4
1655,46,414.53,4
1503,20,808.57,7
239,54,449.38,8
623,18,699.11,2
381,39,125.13,3
6,42,541.66,8
65,74,137.59,6
1377,5,473.73,9
1316,96,694.22,7
563,42,679.84,9
10,12,261.32,7
1285,60,189.07,10
1503,43,939.26,2
215,62,934.76,4
1884,72,498.91,1
569,80,717.64,4
1476,12,802.06,6
1208,78,347.35,2
1681,71,406.32,1
1606,12,799.29,1
1053,10,543.75,5
783,18,673.98,4
1175,72,852.52,8
1967,36,370.29,10
1388,3,334.2,8
419,80,647.07,8
1618,32,388.61,9
971,1,400.62,5
816,43,145.77,4
1384,71,253.34,1
787,32,756.58,3
931,54,496.18,7
1489,88,243.72,7
1916,36,262.37,7
1058,64,386.73,5
1332,29,424.62,9
1320,8,742.4,8
1898,90,327.78,2
1139,3,740.04,7
1286,36,362.68,1
1916,31,775.36,9
1081,28,399.34,9
24,98,850.69,3
1111,36,104.17,8
1933,49,556.02,6
539,41,664.78,6
1899,96,717.72,3
366,83,230.38,6
441,51,205.65,2
1548,43,563.78,6
92,57,823.85,10
1196,84,605.9,3
822,82,81.36,1
741,68,196.88,3
431,6,294.75,9
1724,10,987.99,1
998,56,471.01,8
1941,29,893.25,4
1466,85,547.98,2
1277,18,978.63,9
1048,8,121.09,3
1309,63,823.79,7
1471,85,695.13,8
1058,89,843.65,8
1521,14,332.74,5
99,54,312.56,10
1232,66,441.32,3
944,12,529.67,9
1282,8,525.77,1
641,95,679.09,2
1651,65,956.64,9
877,67,955.52,1
1310,21,605.32,5
306,2,812.59,6
1688,44,819.96,6
657,68,270.91,4
1430,99,835.86,8
282,73,484.11,1
958,75,232.15,4
1393,69,530.71,6
556,34,428.25,5
1974,49,360.32,6
543,36,365.54,3
1930,73,578.08,4
1733,42,494.0,9
844,48,169.96,5
256,44,515.97,2
1385,8,908.04,9
883,86,468.43,10
1751,76,976.53,2
464,19,853.9,9
1922,33,615.14,10
1906,85,941.8,4
276,71,886.78,1
882,16,62.41,2
737,20,116.26,2
1756,96,813.13,10
1276,99,691.54,6
1632,58,212.82,9
16,75,334.61,4
1233,46,785.62,4
667,88,745.85,3
254,92,478.91,8
271,24,334.86,8
132,36,446.03,1
1255,70,399.65,10
274,84,676.82,8
815,8,107.47,2
1002,14,848.24,5
1359,5,821.41,5
1616,36,583.45,1
1922,73,742.0,2
1809,61,396.17,10
1219,89,797.32,6
1812,31,426.61,5
1864,31,550.32,3
1135,88,622.02,5
1424,24,488.78,4
311,86,651.86,4
714,36,908.88,3
1517,13,174.57,5
895,58,684.86,4
754,98,120.34,1
1919,62,910.36,10
610,29,170.99,10
1165,90,302.96,2
842,3,676.28,8
58,22,416.1,9
1604,55,436.14,7
1298,3,693.33,4
1351,14,203.18,1
1349,28,353.78,3
1181,3,453.1,2
1767,48,955.44,7
1370,36,488.0,4
1832,75,648.26,6
637,30,101.74,5
1560,32,333.5,9
1597,4,322.59,2
382,59,857.23,2
1481,66,634.23,10
356,75,219.37,7
663,27,82.36,2
1496,82,846.8,5
1961,60,298.29,5
1253,26,739.87,5
550,13,339.2,2
1958,21,523.35,2
1082,91,347.35,7
1480,72,768.05,3
24,20,399.19,10
1091,64,293.63,9
858,69,144.61,5
1793,5,687.82,4
1171,10,606.47,1
232,91,948.5,5
48,40,478.26,2
474,21,610.88,2
1889,84,692.22,1
1520,88,559.4,5
1631,46,931.73,1
1450,7,378.95,6
1867,54,352.56,4
1307,54,973.85,5
1272,54,198.11,10
210,55,630.79,9
1173,45,892.3,8
1754,94,160.6,3
292,72,279.27,7
1890,87,571.18,8
684,94,176.45,3
1792,90,833.2,6
1867,9,345.73,6
1489,85,743.21,3
758,26,296.15,6
1821,20,614.23,4
382,39,163.8,6
1143,54,660.03,4
1209,84,537.69,1
905,83,898.23,7
1972,73,318.61,1
1124,14,166.77,1
30,13,171.76,10
813,55,281.26,7
1585,85,485.83,6
895,35,683.01,1
295,7,683.92,4
1550,14,119.07,6
1663,59,413.84,2
617,23,285.38,10
30,78,217.09,1
1985,36,986.08,9
915,52,974.18,10
1080,32,265.16,7
542,11,833.33,7
1158,99,174.36,6
1430,51,551.27,4
1347,29,917.04,10
632,74,261.67,10
291,37,495.19,10
1687,48,973.05,10
1284,52,50.51,3
1107,31,518.53,7
789,22,231.55,2
1390,85,375.77,1
138,88,227.52,3
1159,4,965.84,9
1293,82,655.77,5
1962,89,337.77,5
1940,44,343.67,4
1928,13,95.96,5
618,15,511.93,6
213,12,709.37,6
403,96,845.53,6
992,55,949.99,10
779,40,176.49,2
1272,26,925.13,8
524,88,793.62,4
1357,19,855.04,5
1856,81,711.48,9
1512,59,541.65,5
1263,33,292.06,4
1568,11,262.74,10
1911,62,304.03,9
842,55,70.63,8
745,78,107.94,1
1883,88,952.85,10
929,29,493.76,7
983,85,148.88,5
1828,34,948.64,3
1421,10,815.77,10
848,41,474.13,6
1326,28,864.65,3
1327,26,806.95,10
1904,11,836.12,10
532,87,788.76,6
1622,83,399.85,8
624,54,824.22,5
107,51,469.37,1
1233,36,78.73,3
1738,36,948.69,8
746,46,162.0,4
1693,89,997.37,1
1657,87,304.72,6
770,40,726.91,7
515,18,847.77,1
868,8,648.98,8
701,99,173.93,6
172,96,923.4,1
1178,64,934.5,5
1595,76,684.66,4
479,57,469.34,6
546,78,271.41,10
1539,9,655.39,5
1819,24,372.25,2
646,68,270.26,9
298,10,563.48,9
452,96,214.03,1
1583,84,312.33,6
1001,74,359.84,1
1540,97,908.57,8
773,16,604.48,3
1166,55,935.37,6
577,71,455.44,8
1320,15,816.16,8
1413,60,653.94,2
520,11,714.53,8
704,85,555.63,3
898,19,528.39,5
1813,91,890.34,1
132,35,685.3,2
1731,83,849.91,9
192,20,262.08,10
1236,77,626.03,6
904,23,500.9,3
133,2,796.66,9
1002,52,157.42,8
1051,21,937.63,1
978,91,957.91,2
978,18,887.53,8
1277,9,342.48,4
800,67,627.33,5
1412,30,581.94,5
851,17,577.8,10
616,99,634.9,1
1911,86,410.18,2
957,24,337.17,2
1595,57,596.55,4
613,44,111.55,10
334,8,885.33,5
542,33,418.8,7
246,4,424.94,2
1052,70,164.5,7
257,35,314.5,8
1873,39,264.99,2
1457,69,710.94,7
599,63,751.11,6
1411,16,455.57,5
1381,29,222.36,9
1241,39,460.8,6
393,42,442.49,2
1052,46,273.14,3
1625,59,305.7,3
243,25,617.02,2
549,90,977.53,8
1281,9,637.33,8
21,85,394.69,3
617,33,356.73,4
1864,1,740.28,1
1722,64,602.95,9
348,41,955.97,2
707,56,439.36,9
571,26,779.26,10
1144,44,73.0,5
1140,63,269.5,8
1153,56,431.79,1
539,83,712.27,9
475,53,932.71,9
1918,40,780.48,6
1222,40,189.6,6
661,81,96.56,8
1975,70,100.66,10
286,76,864.55,2
585,86,316.84,8
615,58,642.47,1
1736,72,383.91,3
820,66,428.55,9
458,98,359.22,6
1892,36,308.11,1
159,22,388.4,8
358,87,699.49,4
1857,20,526.66,7
1398,50,832.83,8
1458,81,658.44,8
1634,49,166.69,4
1321,22,353.03,3
1785,85,707.28,8
1542,60,406.66,9
3,20,196.64,5
166,57,554.62,9
1589,19,63.0,4
976,97,202.29,2
431,50,900.01,5
1919,46,308.98,7
1708,81,704.34,6
1810,21,295.0,10
896,56,208.59,4
1689,86,390.75,7
984,36,89.58,10
1101,80,256.83,1
1119,81,178.0,1
662,15,145.89,1
836,28,327.21,6
1817,17,255.93,2
1528,85,537.03,10
1027,97,764.98,5
1074,20,729.07,9
900,13,492.17,1
387,57,647.47,6
690,47,788.4,7
249,82,675.63,3
305,55,520.73,9
922,35,649.35,9
1359,82,410.58,8
1544,75,905.37,8
1746,4,522.81,2
831,19,995.41,4
230,41,886.71,9
901,3,659.5,5
1336,23,203.95,1
1989,99,977.68,4
1665,33,487.98,8
990,23,129.27,2
1115,43,495.18,9
840,39,546.38,8
37,65,107.66,3
1007,59,937.07,10
1523,81,696.9,5
813,47,969.03,6
909,78,294.13,8
1243,52,913.78,4
1025,19,462.39,8
967,3,741.63,2
1589,32,831.25,2
399,97,580.37,2
1542,75,539.72,3
577,80,921.38,9
114,67,165.96,9
143,26,292.35,5
1382,83,458.66,3
1852,58,265.4,6
1102,11,870.74,4
1854,62,235.32,1
346,36,514.18,9
960,16,844.91,3
7,19,472.78,7
135,10,176.27,4
1124,74,534.01,9
1983,49,309.83,9
286,34,579.55,9
174,97,176.96,6
268,46,623.34,7
383,47,232.2,3
799,63,886.14,8
435,5,638.84,7
537,48,865.93,5
1150,26,98.85,2
1388,63,180.71,6
1574,95,976.58,4
335,39,379.65,8
1642,75,107.93,9
1104,8,223.64,3
1962,36,537.08,8
667,75,450.26,3
1195,68,118.83,7
475,71,371.15,4
241,67,761.06,1
735,34,190.56,10
381,34,515.08,5
1649,34,159.96,1
19,72,891.85,1
1753,60,694.27,9
366,16,116.73,10
396,4,969.34,1
1403,25,329.41,4
179,36,429.54,7
1650,93,746.69,9
1182,65,500.88,5
1279,64,352.08,10
186,3,648.02,5
211,11,188.76,1
1383,6,407.31,7
1375,35,834.96,7
665,46,295.41,7
300,4,368.92,9
683,23,618.5,7
1113,77,631.37,3
1604,71,911.14,4
1255,46,299.27,3
1844,47,82.73,9
1958,7,464.47,5
630,2,935.47,4
248,8,593.54,9
1170,75,351.43,7
1700,83,442.49,10
1564,49,904.97,1
82,49,604.41,1
800,23,639.99,7
891,93,111.16,5
278,65,577.51,5
223,27,885.53,2
1651,85,279.16,9
136,29,317.82,1
154,96,490.85,2
438,57,431.7,9
234,50,319.38,9
249,55,518.1,7
114,76,619.28,7
1299,70,395.94,1
1470,91,689.05,9
1108,2,740.08,1
1881,87,146.8,1
1910,38,628.25,8
108,54,978.33,9
1145,6,306.58,7
1061,77,715.74,5
1122,12,444.86,7
865,81,532.44,7
1764,42,363.21,9
1441,52,425.75,7
1810,76,297.65,4
566,25,714.99,9
356,70,907.32,3
976,91,571.63,2
1822,52,890.23,1
800,6,491.57,4
1248,19,444.51,3
1109,93,69.49,1
892,24,756.18,3
650,59,421.47,8
10,95,573.1,4
1268,8,943.38,5
1407,74,660.9,9
1568,31,168.25,5
442,96,863.08,2
1165,79,253.1,10
1575,81,828.66,8
1161,32,654.62,6
1341,6,383.6,1
46,54,637.5,6
1917,71,220.02,9
1965,25,96.06,2
772,13,851.59,3
375,84,937.24,9
559,69,318.65,10
917,57,65.82,1
1131,97,734.59,1
1409,12,340.2,10
725,29,173.27,8
1962,45,845.34,5
1487,56,428.89,5
259,42,565.89,1
1115,19,905.41,6
1990,26,808.76,9
273,2,658.79,4
1598,80,823.18,5
1788,79,702.77,10
1932,63,612.44,6
410,71,403.06,7
1144,90,963.51,2
81,94,923.22,8
1821,58,778.03,10
456,48,952.13,3
1119,28,791.17,5
1475,9,329.13,9
336,35,991.09,10
379,21,589.06,3
1832,13,402.44,5
835,35,704.97,6
1403,99,850.36,3
603,96,303.06,9
1660,19,781.55,4
92,82,563.7,10
274,24,119.2,6
1527,99,876.61,8
1296,49,917.48,1
250,97,341.94,10
284,12,442.69,3
1996,18,320.87,5
1503,6,837.05,9
1738,4,744.89,2
785,96,205.92,7
955,33,260.51,1
1430,74,93.39,6
599,71,424.43,6
1588,59,604.41,1
1275,47,572.99,2
1498,42,361.31,7
1212,97,412.55,1
1053,91,202.24,2
1019,60,790.7,8
444,38,477.87,8
919,50,995.97,7
180,51,823.25,9
1826,78,84.75,5
86,36,156.91,1
1559,45,489.81,1
633,84,85.58,8
754,62,117.86,8
452,66,691.72,6
276,92,489.2,4
460,23,407.52,6
769,46,854.18,2
477,26,917.2,7
996,64,864.03,7
25,31,256.22,2
13,99,408.61,3
870,66,469.53,8
1457,68,207.65,1
609,6,222.34,9
1155,63,611.23,3
643,18,440.73,6
808,38,644.93,1
261,28,887.34,9
902,12,323.53,5
1848,4,701.42,5
796,2,212.94,10
1854,10,248.95,5
1436,44,200.06,7
1526,26,753.16,5
1424,31,321.38,9
25,71,826.43,1
1188,31,117.44,4
1643,82,351.42,4
1699,35,241.28,7
1578,10,102.31,4
377,77,116.94,6
225,67,478.22,7
597,18,384.52,2
70,9,426.63,6
1279,84,152.77,6
1265,77,491.72,4
1054,74,233.03,6
576,67,851.61,1
1243,21,306.77,9
1368,85,667.51,7
725,4,547.67,2
841,29,616.28,5
417,49,587.36,10
1336,85,511.19,10
959,26,647.14,7
327,1,827.51,6
1345,13,90.51,10
1206,14,254.52,6
1464,3,448.41,8
212,91,169.08,3
1897,76,801.08,9
607,67,302.83,4
1321,62,221.93,7
716,43,905.41,10
494,35,707.26,6
835,87,189.06,1
595,11,823.88,1
1491,99,110.56,4
352,30,151.48,8
145,61,481.09,10
1661,73,334.99,3
1998,37,969.03,2
1715,70,409.63,10
594,80,821.94,4
184,46,669.03,9
